mean,std,min,median,skewness,kurtosis,rms,trend_slope,dominant_frequency,spectral_centroid,peak_value,rise_rate,electrode_speed,original_rise_rate,file_path
0.012705175688422108,0.10646305156598626,-0.520000022,0.007999999,5.297832137412578,65.94532915707975,0.10721848179309164,3.985903147780755e-06,22,1983.9000765289315,1.29200005,7.102527120282616,0.0403,12662722.396449706,D:/Desktop/cq_html/data/1100\241021_163914.csv
0.01239009696524131,0.10638735980510661,-0.544000022,0.007999999,5.1363347586971715,65.57041352210547,0.1071064182442364,4.620129532528076e-06,29,1984.3630034968733,1.29200005,7.102099033064525,0.0403,12650246.807881773,D:/Desktop/cq_html/data/1100\241021_163941.csv
0.010607651204301075,0.11618019360137183,-0.568000023,0.007999999,4.742487144022099,56.60182749372044,0.11666344607169957,2.2079450725448977e-06,23,1987.2776256099503,1.352000053,7.123004286997927,0.0403,13274074.60740741,D:/Desktop/cq_html/data/1100\241021_164010.csv
0.011828956649412355,0.1061896921022252,-0.532000022,0.007999999,5.533203964850789,70.3034205615798,0.10684650169368701,4.96070418455983e-06,29,1985.1329190357433,1.316000051,7.106353001251776,0.0403,12774766.39724002,D:/Desktop/cq_html/data/1100\241021_164036.csv
0.010922730033008251,0.1052495987156214,-0.532000022,0.007999999,5.058797900408223,62.739657083076125,0.10581485746894581,3.1343595981638596e-06,29,1985.7457986974064,1.256000049,7.09039088498602,0.0403,12313764.676862359,D:/Desktop/cq_html/data/1100\241021_164104.csv
0.011660914600650163,0.11243520121774549,-0.568000023,0.007999999,5.547253124091593,69.74950182973282,0.11303827405882738,4.283279167233088e-06,29,1986.2496802162866,1.400000055,7.138029838990785,0.0403,13741362.843040476,D:/Desktop/cq_html/data/1100\241021_164139.csv
0.012606150975743939,0.1033080716080608,-0.508000021,0.007999999,5.250031229021184,66.57608230988494,0.10407436140471614,5.180471248453747e-06,29,1983.651182331055,1.256000049,7.09039088498602,0.0403,12313764.676862359,D:/Desktop/cq_html/data/1100\241021_164208.csv
0.011996998634658668,0.10560132947260972,-0.544000022,0.007999999,5.388225524060463,68.85786251467941,0.10628061329622951,3.894306728956749e-06,29,1984.749914687659,1.29200005,7.102955629885829,0.0403,12675222.615992103,D:/Desktop/cq_html/data/1100\241021_164235.csv
0.012027006132533135,0.10788168431039426,-0.568000023,0.007999999,5.0394105305695405,63.87246081573501,0.10855001928217037,2.8365512692769847e-06,29,1984.7404067677614,1.29200005,7.102955629885829,0.0403,12675222.615992103,D:/Desktop/cq_html/data/1100\241021_164305.csv
0.013098274001500376,0.10831099595266476,-0.556000023,0.007999999,5.1943304868071625,67.1527043786999,0.10910012202594704,4.049900660893457e-06,29,1983.7381943985436,1.328000052,7.11410793978881,0.0403,13004926.630541872,D:/Desktop/cq_html/data/1100\241021_164328.csv
0.012213052667416856,0.10456177495162389,-0.532000022,0.007999999,5.103497600416817,65.44737916345292,0.1052726148458902,3.454842447415944e-06,29,1984.0660764951047,1.26800005,7.093904555431747,0.0403,12413793.60591133,D:/Desktop/cq_html/data/1100\241021_164354.csv
0.011471867334083521,0.10274964407606324,-0.508000021,0.007999999,5.463440787679035,68.24496347617463,0.10338807038478127,2.542789206987774e-06,29,1984.8477110594483,1.256000049,7.085552481384888,0.0403,12177340.384236453,D:/Desktop/cq_html/data/1100\241021_164419.csv
0.011465865853963492,0.10329406099964472,-0.532000022,0.007999999,5.1873412186919445,67.06365622947028,0.10392848078163855,2.697610807705049e-06,29,1985.0061745328935,1.256000049,7.09039088498602,0.0403,12313764.676862359,D:/Desktop/cq_html/data/1100\241021_164449.csv
0.011804950612653164,0.10199262432362295,-0.520000022,0.007999999,5.260364611107566,66.24349209855639,0.10267352275726621,3.786982250342726e-06,29,1984.314238593584,1.232000048,7.08195771812706,0.0403,12076961.509620128,D:/Desktop/cq_html/data/1100\241021_164522.csv
0.011045760757439363,0.10887209874258999,-0.532000022,0.007999999,5.137611968035294,62.08136502642786,0.109430995222226,2.7743730937704406e-06,21,1986.159975242555,1.304000051,7.106567097942173,0.0403,12781065.601577912,D:/Desktop/cq_html/data/1100\241021_164551.csv
0.012159039128032009,0.11429494119989347,-0.592000024,0.007999999,4.785192650598085,59.02441306924414,0.11493987913863546,3.949333479277897e-06,20,1985.3006070529389,1.340000052,7.11825222382286,0.0403,13129621.025135536,D:/Desktop/cq_html/data/1100\241021_164611.csv
0.011948986589647414,0.10764900091653502,-0.532000022,0.007999999,3.901018455525349,47.39937443319319,0.10831013654708285,3.383409841501206e-06,23,1984.0300710091606,1.184000046,7.064369421546626,0.0403,11597633.599605523,D:/Desktop/cq_html/data/1100\241021_164637.csv
0.01321830403850963,0.10318826923325533,-0.532000022,0.007999999,4.923649822800399,62.801727708924005,0.10403144942280325,4.413928907824128e-06,29,1982.5028759856978,1.220000048,7.077678920675969,0.0403,11958559.930932412,D:/Desktop/cq_html/data/1100\241021_164705.csv
0.012054012915478873,0.10738469568608568,-0.568000023,0.007999999,5.177711949090744,66.68273041692787,0.108059113891239,3.8964188114139546e-06,29,1984.8150470257779,1.304000051,7.11022297772189,0.0403,12889110.412729986,D:/Desktop/cq_html/data/1100\241021_164734.csv
0.012924230483370845,0.10324876723526545,-0.532000022,0.007999999,5.252551153746554,67.27766066419755,0.10405452257921957,4.573569133606935e-06,29,1983.1067790605393,1.256000049,7.090819606093542,0.0403,12325926.419753088,D:/Desktop/cq_html/data/1100\241021_164802.csv
